,post_url,account,like_count,comment_count,share_count,caption,hashtags,comments,date_posted,date_collect
56,https://www.tiktok.com/@swagboygorringe/video/7210199873621183762,swagboygorringe,333.6K,3585,4480,I have no idea whats happening here but i could beat them both,"['#fyp', '#foryou', '#foryoupage', '#xyzbca', '#viral']","['what is happening. 🧍', 'The fact that this actually happened in real life', 'How does things type of stuff even start🧍', 'Npc vs emo', 'HOW ARE THEY NOT EMBARRASSED', 'intense anime fight', 'Most normal NPC interaction in Los Santos', '😍 Early 😉', 'Wonder what the bully to nerd ratio in school is like nowadays', 'Me when someone placed an order', 'not me wanting you to move your head so I can see the name of the original account lol', 'Cool video 😅', 'they are showing the hidden talent😳', 'Welp, that happened 😬👍🏾', ""come on man that's to easy"", 'Disney', 'What in the Disney channel', 'dance battle in fortnite', 'intense stand user fight..', 'real life NPCs 😂']",6d ago,2023-03-20
57,https://www.tiktok.com/@tmovisuals/video/7212084020258131246,tmovisuals,323.7K,9515,128,Gift for @rug ! Day 41,"['#chugrug', '#xyzbca', '#fazerug', '#brawadis', '#fyp', '#notviral', '#overrated']","['noah', 'Alex', 'Taylor', 'Jayden', 'angel', 'benny', 'Naomi', 'Dylan', 'kayden', 'Brayden', 'colin', 'Vicky', 'Tyson', 'sophia', 'zion', 'Jace', 'Luke', 'Dylan', 'Kayden', 'Chris']",1d ago,2023-03-20
58,https://www.tiktok.com/@tmovisuals/video/7212084020258131246,tmovisuals,323.9K,9524,128,Gift for @rug ! Day 41,"['#chugrug', '#xyzbca', '#fazerug', '#brawadis', '#fyp', '#notviral', '#overrated']","['noah', 'Alex', 'Taylor', 'Katherine', 'morgan', 'Joseph', 'katie', 'Jayden', 'Christian', 'angel', 'Victor', 'benny', 'Santiago', 'Cooper', 'Steven', 'Naomi', 'Dylan', 'kayden', 'Brayden', 'colin']",1d ago,2023-03-20
59,https://www.tiktok.com/@melinaadhikari53/video/7182436915205917979,melinaadhikari53,34K,183,35,Replying to @bharatbhandari292 Hxm xa Boini ❤️,[],"['चुरोट सल्काएको भए दामी like aauthyo😂', 'big fan 👌👌', '🥰🥰🥰🥰🥰😳😳😳', '🥰🥰🥰', 'Umm umm 🥰', 'hanxom lady ❤️🤞', 'crush💚🥀', '😂😂😂', '🥰👌👌👌🤘🤘', '🥰🥰🥰', '💕🥰🥰🥰🥰🥰🥰🥰', '🥰🥰🥰', 'love u darling', 'pothi😂', 'Mine favorite🥰', '🥰🥰🥰🥰🥰🥰🥰', 'mero🥰moyaa❤️big🥰fan🥰riplai🥰plz❤️🥀', '😳😳😳', 'la la😳😳😳😳', '😂😂😂']",2022-12-29,2023-03-20
60,https://www.tiktok.com/@iaf1/video/7211886820739583234,iaf1,9971,39,134,مع @Chef Eman 👩🏻‍🍳 ماشاء الله عليها 😍👏🏻,"['#دويتو', '#احمد_فهد', '#اكسبلور', '#السعودية']","[""I don't know what you are saying --but I know exactly what you are saying. 😂 Bravo! Great review!! I want to watch you review anything!"", '😂😂😂❤️', 'انت ماتجي الا في رمضان', 'انت م تجيني الا اذا جا رمضان ؟', 'بس ذي الاكله ممكن تعطش', 'يعجبني لما يسوي نفسه ما شاف الفيديو 😂😂😂😂', '😂😂', 'مشالله', 'اللهم بلغنا رمضان😊', '🥰🥰🥰🥰كل عام وانتم بخير بمناسبة شهر رمضان', 'رمضان كريم', 'تستاهل يااحمد', 'احسن شيف🥰', 'انت ما كنت يوتيوبر', '😂😂😂', 'شكلك جوعان مثلي', 'اخي تخبل', 'كل سنة ووانتو بالف خير', 'اول مبدعععععع طلع تعليقي تكفى', 'اوللل🤍']",2d ago,2023-03-20
61,https://www.tiktok.com/@vtenking02/video/7209904324862840066,vtenking02,1535,23,5,🤞🥀❣️#chari udyuo badal xunalai,"['#CapCut', '#fypシ', '#goviral', '#onfrizmyacountplz❤️❤️❤️', '#loveyousathi❤️', '#saportmepage🙏🙏', '#GetCrackin', '#🥀💔🌹💔🥀🌹😜🥀💔🌹❣️🌹🥀💔', '#🥀🌹👍👍👎🐱🎶🙏❤️❤️❤️📸😂🥀🥀😍😍👍🎵', '#saportmepage🙏🙏']","['😳😌', '🥰🥰🥰🥰🥰', '🥰🥰🥰🥰🥰', '🥰🥰🥰', '❤❤❤', '♥️🤞❤️', '❤❤❤', '❤❤❤', '🥰🥰', '🥰🥰🥰', '🥰', 'd̊åi̊ ❤️🥀❣️', '😂😂😂😂', '🥰🥰🥰🥰🥰', '🥰', '🥰🥰🥰', '🥰🥰', '🥰🥰', '🥰🥰🥰', '🥰🥰🥰🥰']",1w ago,2023-03-20
62,https://www.tiktok.com/@147lilly/video/7201856219986939141,147lilly,146.5K,11.7K,259,FOLLOWING BACK WHEN TIKTOK ALLOWS ME ‼️#fyp,"['#foryoupage', '#fyp', '#icespice', '#icespicecult', '#munch', '#icespicemunch', '#following']","['no it’s bc i love ice spice 🥰(i need the followers man)', '😙😙', '😭😭', '@♥︎ 😭', '😭😭', '🏃\u200d♀️', 'IN ICE SPICE WE TRUSTTTT 😉🤷🏾\u200d♀️', '😳', 'love the ice spice cult', 'Ice spice on top', 'Ice spice frv', 'Ice spice 4lifeee', 'Nope..gotta love ice spice 😁', 'hey', 'Same😭', 'guilty', 'ICE SPICE IS ICE LIFE', 'yes', 'real', 'NAH I LOVE ICE SPICE🤷\u200d♀️']",2-19,2023-03-20
63,https://www.tiktok.com/@toxic_family_/video/7197057975507258629,toxic_family_,63.3K,183,270,,"['#юмор', '#пара', '#жиза', '#жизаотношений']","['I wish I knew what y’all were sayin g', '@h.y.u_z.n.a.e.t._k.t.o\nмы', 'Ну если бабушка сказала то значит точно правда', 'Де Гріша і його чайок?😂', 'Действительно,поссорились ((', 'я в это не верю, но для безопасности обхожу', 'мне интересно как долго последнее снимали', 'Когда Гъиша будет ?', 'Я что-ли', '😂😂😂😂😂', '@shashlik_771 я😂😅', 'вони реально були посварились', 'я теж діана', 'что-то быстро померились 😂', 'Заклининание😂', 'и ведь реально расстались', 'не помогло', '@_anna.yy_123 вот такую тебе надо курточку', 'Столб это серьёзно помню мы с друзями в детстве ругались 😅😅😅😅мол дружить небуде выросли то и правда было', '🥰😂😂😂😂😂']",2-6,2023-03-20
64,https://www.tiktok.com/@mrnigelng/video/7211610285877103877,mrnigelng,205.2K,2481,4326,OH MY GOD,"['#oreo', '#friedrice', '#uncleroger']","['UNCLE ROGER DISAPPOINTED', 'Not bad 😉', 'I took the ‘black’ personal 😡🤣', 'Oh nah😔', 'Everybody so creative 😂', 'HE FORGOT THE HAIYA', 'MY BlO😅', 'She pretties?)) @Carly', 'So early haiiiiyaaaa', 'I want you to try it', 'It was so bad uncle roger forgot the ‘haiyaaaaa’', 'You telling me an oreo fried this?', 'We😭', '🤣🤣🤣🤣', 'Your telling me an Oreo fried that rice', 'Fried rice ❌ fire rice ✅😂', '😂😂😂😂😂', 'Idk bro looks kind good to me', 'EVERYONE IS SO CREATIVE', '@user39473884929 lmaooo']",3d ago,2023-03-20
65,https://www.tiktok.com/@latifaazizi404/video/7211581688575511826,latifaazizi404,10.1K,0,89,پولندی گک تان ☺️🧿🇦🇫,['#latifaaziz404'],[],3d ago,2023-03-20
66,https://www.tiktok.com/@rox.asmr/video/7209776590396427525,rox.asmr,11K,171,19,Respuesta a @estefania201312 te gusto el maquillaje?,"['#asm', '#relax', '#relajateyrespira', '#paratii', '#asmrtiktoks', '#asmrsounds', '#asmrvideo', '#sueños', '#sueñoprofundo', '#relax']","['rox elige:\n🍿o💧\n🕸️o💋\n🦷o 🎨\n👄o🍭\ngracias rox 💯💓', 'hey my rox 🥰🥰🥰', 'The best live asmr😌😌😌', 'Spit painting xfa 😿', 'Me encanta 🤩', 'MI ROX HERMOSAAAA, LA MEJORRRR 🥰🥰🥰', 'Yo cerrando los ojos 👁️👄👁️--_--', 'roz me puedes hacer un asmr personal éstoy en tu live :D', 'Para descargar, por favor...🥰', 'me puede peinar para irme a dormir yo estoy en tu live🥺', 'está porfa 💦🐕🚿🧽🐞🐞', 'es muy relajante😏', 'con tal de estar contigo hago lo que sea', 'Elige👄o💅\n🦕O🍰', 'divina ,🖤🖤🥀', 'Yo encantadisimo y me dormí', 'Rox me puedes hacer esto 🦷💅🕸️🔮', '🥰', 'Me dormi con el video 🥰', 'teamo']",3-12,2023-03-20
67,https://www.tiktok.com/@cool_cam.15/video/7183415481515396398,cool_cam.15,1M,20.6K,99.3K,You are really important to me❤️,['#fyp'],"['My biggest fear is losing my best friend but I lost him🥺', 'my biggest fear is losing people I care about 🥺', 'Im scared I’m losing my brother 🥺', 'my biggest fear is being alone .', '@@sophieeleeee @kdollsragdolls you guys mean something to me even tho we barely know each other 🥺', 'My biggest fear is losing my family and friends', '@wnsoeme don’t. please', '@youre_mom23 🥰', 'i lost her.. she broke up', '@.bellasbestie fr tho', ""that's why I'm single😁"", 'the biggest fear is losing yourself bro.', 'And spiders obv', '@jenny <3', 'spooder scary tho 😰', '@kibutsujilover true <3', 'yep I had the same fear and it happened', '@i yes', '@Unknown 🤞🏼', 'my biggest fear is getting killed or getting bullyed i hate my life😭']",2022-12-31,2023-03-20
68,https://www.tiktok.com/@khaby.lame/video/7210876320128142598,khaby.lame,320.9K,8122,942,"""First day of work on site! 👷 ""#dontlearnfromkhaby","['#work', '#comic']","['First and Last 😂😂 🏃\u200d♂️', 'I want 7 likes', 'First', 'it is what it is 🤷\u200d♂️😂😂😂', 'oo no😳😳', 'I love You Khabane Lame ❤️', 'OMG 😂😂😂😂', 'Does he respond 🤔', 'Hi', ""That's what that loud bang was outside my house"", 'plz support me', 'please support me 🥺😃🥺😃🥺😃', 'First', 'WOW', 'oi kabby', 'whoops!😅', 'greetings from Mexico 🥰', 'The city is done 😂😂', 'heyy', 'one😳']",5d ago,2023-03-20
69,https://www.tiktok.com/@isthisariss/video/7199000845357174059,isthisariss,123.7K,823,1800,but ts lowkey easy cause my brain be running a million miles a min 24/7,[],"['And the manager be in the back just chilling 😒', 'the manager on their phone “counting drawers” in the office', 'i dont even eat at work so i be 10x more shaky and more disoriented than i need to be 😭', 'Don’t forget you gotta do it all AND keep the time down', 'I got fired bc I was doing this and my manager kept asking me what order we on and I snapped', 'i was so good at ts 😂', 'taco bell life 😭😭', 'Me constantly, or when I’m by myself on line bc all of my coworkers decide they need to use the bathroom🙄🙄🙄', ""We don't get paid enough to do this"", 'yup taco bell be like that😭i be having to sh8t so bad but during a rush so im like sweating and my stomach be hurtingggg', 'my old job my manager would go in his car and smoke a blunt while there was a rush and left me alone rhe entire time', 'Some times I’m the only cashier and I have to do front and drive thru at the same time', 'Why am i at work rn 😭', 'Just finished doing this lol😂', ""currently facing thus dilemma during a rush :D (I'm eating rn but I've been taking orders for like the past hour"", 'my first time working FF and drive thr my manager would yell at me having doing all of it alone and front desk and prepping', 'Customers pull up not knowing what they want asking a billion questions while the person at windows trying to talk to u omfg I get so heated', 'Why rush if I’m not getting paid extraaaa😭', 'Oh how bad I feel for you 😌', 'car battery thing works']",2-11,2023-03-20
70,https://www.tiktok.com/@_school.capcut/video/7194957886793993478,_school.capcut,75.4K,409,477,primeiro vídeo!<3,"['#fyp', '#school', '#capcut', '#capcutschool', '#foryou', '#fy', '#foryoupage', '#capcut', '#qualitytuturial', '#tuturial']","[""capcut updated for me so it's different now 🥲"", 'I have no clue what the whole video was about because it’s in a whole different language lol', 'Ultralight', ""i've been editing since2020 and i still need lessons"", 'I love it!!', 'this what I need!❤️❤️', 'or js use blurrr its way easier', 'hello teacher!', 'ooooo thank you 😊', 'it worked', 'how do u do the like flick thingy?', 'Bro used CapCut to make a video to make a video😳😳', 'Ultralight', 'How do you do that black effect you have on the intro over the pink background of this video', 'Or just download scene packs from insta', 'Hi', 'Can good fonts be next?', 'Be so fr', 'Me watching the tuto and vibeing for the song', '🥰']",1-31,2023-03-20
71,https://www.tiktok.com/@restoration_kamasutra/video/7212271578095160582,restoration_kamasutra,123.4K,363,1204,FULL restoration Ferrari 250 GT California,"['#restoration', '#ferrari', '#ferrari250']","['Cars version of the Toy Story scene lol', 'I could watch these videos for hours. Love it. ❤️', 'amazing work as always, never disappointed in the outcome', 'what do you use to remove the paint', 'Mercedes c 2020 elegand\n2.2 TDI\n1996\nTANK YOU', 'Do you do this as a hobby or for a living', 'wow 😳😳😳', 'That is cool…', 'Day 25 of asking if I can custom order one?', 'The moon…beautiful. The sun…even more beautiful… ha ha ha…Oh Yeah!', 'My question is how does he find these wrecked cars in the first place', 'bro even has a mini polisher for the mini car 😩', 'This is Art.', 'So satisfying to watch please do more.!! Keep it up my guy.!!', 'I can watch these videos for hours. Such satisfaction when the project is completed.', ""I'd like to see the model car junk/graveyard he has where he pulls there from"", 'Fantastic', 'Why is this so satisfying to watch?🥰', 'yk he likes his job when he puts the extra tiny details to it it makes it so much better', 'Love the edits as well. Awesome !']",1d ago,2023-03-20
72,https://www.tiktok.com/@mdmotivator/video/7203838800164916486,mdmotivator,867.6K,3456,1426,"I tried giving $2000 iPhone away, BUT then this happened 🥺❤️","['#iphone', '#mom', '#lent']","['A woman of faith 🤝🏽', '🙏', 'Who buys IPhones in dollar tree stores ??? They knew😂', 'Did he say giving up lying? 😂 What’s he been up to lol', 'He said he’s giving up lying for Lent. AHHHHH!!! 😩😭', '🥰🥰', 'She’s been watching the tiktoks 😂😂😂', 'God bless her', 'She been watching tik tok she knows better lol', '❤️❤️', 'super', 'This man is such a W i swear. Keep up the good work bro! 💪', 'amazing 🤗🤗🤗', 'wow', 'you are amazing', 'She’s an example for her son 🥹♥️', 'Buying an IPhone at dollar store......', 'God bless❤️', 'This is beautiful']",2-24,2023-03-20
73,https://www.tiktok.com/@latifaazizi404/video/7211581688575511826,latifaazizi404,10.1K,0,89,پولندی گک تان ☺️🧿🇦🇫,['#latifaaziz404'],[],3d ago,2023-03-20
74,https://www.tiktok.com/@rox.asmr/video/7209776590396427525,rox.asmr,11K,171,19,Respuesta a @estefania201312 te gusto el maquillaje?,"['#asm', '#relax', '#relajateyrespira', '#paratii', '#asmrtiktoks', '#asmrsounds', '#asmrvideo', '#sueños', '#sueñoprofundo', '#relax']","['rox elige:\n🍿o💧\n🕸️o💋\n🦷o 🎨\n👄o🍭\ngracias rox 💯💓', 'The best live asmr😌😌😌', 'Spit painting xfa 😿', 'Me encanta 🤩', 'hey my rox 🥰🥰🥰', 'MI ROX HERMOSAAAA, LA MEJORRRR 🥰🥰🥰', 'me ha dolido mucho una muela será que me la podrías sacar y hacerme una limpieza vocal por favor rox', 'Yo cerrando los ojos 👁️👄👁️--_--', 'Me dedicarias uno plssssss', 'roz me puedes hacer un asmr personal éstoy en tu live :D', 'Para descargar, por favor...🥰', 'me puede peinar para irme a dormir yo estoy en tu live🥺', 'está porfa 💦🐕🚿🧽🐞🐞', 'es muy relajante😏', 'con tal de estar contigo hago lo que sea', 'Elige👄o💅\n🦕O🍰', 'divina ,🖤🖤🥀', 'Yo encantadisimo y me dormí', 'Rox me puedes hacer esto 🦷💅🕸️🔮', '🥰']",3-12,2023-03-20
75,https://www.tiktok.com/@tmovisuals/video/7212084020258131246,tmovisuals,325.9K,9656,129,Gift for @rug ! Day 41,"['#chugrug', '#xyzbca', '#fazerug', '#brawadis', '#fyp', '#notviral', '#overrated']","['noah', 'Alex', 'Taylor', 'angel', 'benny', 'Jayden', 'Dylan', 'Joseph', 'Victor', 'katie', 'kayden', 'Christian', 'Vicky', 'Brayden', 'colin', 'Jace', 'Luke', 'Dylan', 'zion', 'Chris']",1d ago,2023-03-20
76,https://www.tiktok.com/@147lilly/video/7201856219986939141,147lilly,146.5K,11.7K,259,FOLLOWING BACK WHEN TIKTOK ALLOWS ME ‼️#fyp,"['#foryoupage', '#fyp', '#icespice', '#icespicecult', '#munch', '#icespicemunch', '#following']","['no it’s bc i love ice spice 🥰(i need the followers man)', '😙😙', '😭😭', '@♥︎ 😭', '😭😭', '🏃\u200d♀️', 'IN ICE SPICE WE TRUSTTTT 😉🤷🏾\u200d♀️', '😳', 'love the ice spice cult', 'Ice spice on top', 'Ice spice frv', 'Ice spice 4lifeee', 'Nope..gotta love ice spice 😁', 'hey', 'Same😭', 'guilty', 'ICE SPICE IS ICE LIFE', 'yes', 'real', 'NAH I LOVE ICE SPICE🤷\u200d♀️']",2-19,2023-03-20
77,https://www.tiktok.com/@khaby.lame/video/7190422277069081862,khaby.lame,2.7M,20.7K,6087,Rule n.1 NEVER PISS OFF YOUR MOM!R.I.P. Khaby Lame 🪦💀#mum,['#dontlearnfromkhaby'],"['ooh noooo 😁😂😁 🙃', '😂', '😂😂😂', '😂😂😂', '😂😂😂😂', '😂😂😂😂😂', '😂', '😂😂', '😂😂😂😂😂', '😁😁', '😂😂😂', '😂😂😂😂😂😂', '🥺', '😂😂😂', '🥰😂', '😁😁😁', '😂😊', '😎😎😎', '🥰', '😂😂🥰']",1-19,2023-03-20
78,https://www.tiktok.com/@vtenking02/video/7209904324862840066,vtenking02,1535,23,5,🤞🥀❣️#chari udyuo badal xunalai,"['#CapCut', '#fypシ', '#goviral', '#onfrizmyacountplz❤️❤️❤️', '#loveyousathi❤️', '#saportmepage🙏🙏', '#GetCrackin', '#🥀💔🌹💔🥀🌹😜🥀💔🌹❣️🌹🥀💔', '#🥀🌹👍👍👎🐱🎶🙏❤️❤️❤️📸😂🥀🥀😍😍👍🎵', '#saportmepage🙏🙏']","['😳😌', '🥰🥰🥰🥰🥰', '🥰🥰🥰🥰🥰', '🥰🥰🥰', '❤❤❤', '♥️🤞❤️', '❤❤❤', '❤❤❤', '🥰🥰', '🥰🥰🥰', '🥰', 'd̊åi̊ ❤️🥀❣️', '😂😂😂😂', '🥰🥰🥰🥰🥰', '🥰', '🥰🥰🥰', '🥰🥰', '🥰🥰', '🥰🥰🥰', '🥰🥰🥰🥰']",1w ago,2023-03-20
79,https://www.tiktok.com/@davidcstt_/video/7203091116068064517,davidcstt_,825.8K,2104,4015,O atendente não tem um dia de paz mesmo KKKKKKKKKKKK 🗣️🗣️,[],"['😅😏😳😅', '@naomi', '😂😂😂😂', 'tava achando muito bonzinho dando os salgados de graça até ver o final KKKKKKKKKKK', 'A MARIA ALICE RESOLVERIA ISSO FÁCIL KAKAKAKSKAK', '""Tem certeza que nada aqui tá vencido né?"" ""Só minha paciência "" kskxkKskzkKzkzkzk', 'eu absolutamente AMO o atendente kakakakakakakakkakakakak', 'MANO ESSE FINAL FOI O MELHOR DO ATENDENTE KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK', 'KKKKKKKKKKKKKKK O FINAL É O MELHOR DE TODO O VÍDEO', 'só minha paciência está vencida kkk😂', 'tomara que você bata 7.0M ❤️', 'Amo seus vídeos', 'A minha paciência no dia a dia é igual a do atendente JFJKDKDKKDKDKDKKD QUE ÓDIO', 'como será se ele atendese a Maria Alice e a dona Cláudia kkkkkkk', 'davi tive uma ideia faiz a Maria lise né um apocalíptico', 'minha paciencia eh assim meudeus', 'eu não consigo olhar pra ele sem ouvir Maria Alice calma kkkkkk', 'Quem trabalha com atendimento ao público sabe a raiva q temos de clientes assim', 'pior q existe cliente assim..', 'o tal do atendente sofre viu véi, q ódio kkkkk']",2-22,2023-03-20
80,https://www.tiktok.com/@latifaazizi404/video/7211581688575511826,latifaazizi404,10.1K,0,89,پولندی گک تان ☺️🧿🇦🇫,['#latifaaziz404'],[],3d ago,2023-03-20
81,https://www.tiktok.com/@rox.asmr/video/7209776590396427525,rox.asmr,11K,171,19,Respuesta a @estefania201312 te gusto el maquillaje?,"['#asm', '#relax', '#relajateyrespira', '#paratii', '#asmrtiktoks', '#asmrsounds', '#asmrvideo', '#sueños', '#sueñoprofundo', '#relax']","['rox elige:\n🍿o💧\n🕸️o💋\n🦷o 🎨\n👄o🍭\ngracias rox 💯💓', 'hey my rox 🥰🥰🥰', 'The best live asmr😌😌😌', 'Spit painting xfa 😿', 'Me encanta 🤩', 'MI ROX HERMOSAAAA, LA MEJORRRR 🥰🥰🥰', 'Yo cerrando los ojos 👁️👄👁️--_--', 'roz me puedes hacer un asmr personal éstoy en tu live :D', 'Para descargar, por favor...🥰', 'me puede peinar para irme a dormir yo estoy en tu live🥺', 'está porfa 💦🐕🚿🧽🐞🐞', 'es muy relajante😏', 'con tal de estar contigo hago lo que sea', 'Elige👄o💅\n🦕O🍰', 'divina ,🖤🖤🥀', 'Yo encantadisimo y me dormí', 'Rox me puedes hacer esto 🦷💅🕸️🔮', '🥰', 'Me dormi con el video 🥰', 'teamo']",3-12,2023-03-20
82,https://www.tiktok.com/@tmovisuals/video/7212084020258131246,tmovisuals,326.4K,9679,129,Gift for @rug ! Day 41,"['#chugrug', '#xyzbca', '#fazerug', '#brawadis', '#fyp', '#notviral', '#overrated']","['noah', 'Alex', 'Taylor', 'Jayden', 'benny', 'Dylan', 'kayden', 'Vicky', 'Brayden', 'colin', 'Jace', 'Luke', 'zion', 'Chris', 'Tyson', 'Dylan', 'sophia', 'Kayden', 'Joseph', 'Victor']",1d ago,2023-03-20
83,https://www.tiktok.com/@isthisariss/video/7199000845357174059,isthisariss,123.7K,823,1800,but ts lowkey easy cause my brain be running a million miles a min 24/7,[],"['And the manager be in the back just chilling 😒', 'the manager on their phone “counting drawers” in the office', 'i dont even eat at work so i be 10x more shaky and more disoriented than i need to be 😭', 'Don’t forget you gotta do it all AND keep the time down', 'I got fired bc I was doing this and my manager kept asking me what order we on and I snapped', 'i was so good at ts 😂', 'taco bell life 😭😭', 'Me constantly, or when I’m by myself on line bc all of my coworkers decide they need to use the bathroom🙄🙄🙄', ""We don't get paid enough to do this"", 'yup taco bell be like that😭i be having to sh8t so bad but during a rush so im like sweating and my stomach be hurtingggg', 'my old job my manager would go in his car and smoke a blunt while there was a rush and left me alone rhe entire time', 'Some times I’m the only cashier and I have to do front and drive thru at the same time', 'Why am i at work rn 😭', 'Just finished doing this lol😂', ""currently facing thus dilemma during a rush :D (I'm eating rn but I've been taking orders for like the past hour"", 'my first time working FF and drive thr my manager would yell at me having doing all of it alone and front desk and prepping', 'Customers pull up not knowing what they want asking a billion questions while the person at windows trying to talk to u omfg I get so heated', 'Why rush if I’m not getting paid extraaaa😭', 'Oh how bad I feel for you 😌', 'car battery thing works']",2-11,2023-03-20
84,https://www.tiktok.com/@khaby.lame/video/7190422277069081862,khaby.lame,2.7M,20.7K,6087,Rule n.1 NEVER PISS OFF YOUR MOM!R.I.P. Khaby Lame 🪦💀#mum,['#dontlearnfromkhaby'],"['ooh noooo 😁😂😁 🙃', '😂', '😂😂😂', 'The wipe is already wet to', '😂😂😂', 'I watch your video every day, I will be very happy', '😂😂😂😂', '😂😂😂😂😂', '😂', '😂😂', '😂😂😂😂😂', '😁😁', '😂😂😂', '😂😂😂😂😂😂', '🥺', '😂😂😂', '🥰😂', '😁😁😁', '😂😊', '😎😎😎']",1-19,2023-03-20
85,https://www.tiktok.com/@vtenking02/video/7209904324862840066,vtenking02,1535,23,5,🤞🥀❣️#chari udyuo badal xunalai,"['#CapCut', '#fypシ', '#goviral', '#onfrizmyacountplz❤️❤️❤️', '#loveyousathi❤️', '#saportmepage🙏🙏', '#GetCrackin', '#🥀💔🌹💔🥀🌹😜🥀💔🌹❣️🌹🥀💔', '#🥀🌹👍👍👎🐱🎶🙏❤️❤️❤️📸😂🥀🥀😍😍👍🎵', '#saportmepage🙏🙏']","['😳😌', '🥰🥰🥰🥰🥰', '🥰🥰🥰🥰🥰', '🥰🥰🥰', '❤❤❤', '♥️🤞❤️', '❤❤❤', '❤❤❤', '🥰🥰', '🥰🥰🥰', '🥰', 'd̊åi̊ ❤️🥀❣️', '😂😂😂😂', '🥰🥰🥰🥰🥰', '🥰', '🥰🥰🥰', '🥰🥰', '🥰🥰', '🥰🥰🥰', '🥰🥰🥰🥰']",1w ago,2023-03-20
86,https://www.tiktok.com/@katstickler/video/7203499144441367854,katstickler,232.8K,581,225,,[],"['We need “My Brother Pretending to be Me Pretending to be My Hispanic Mother”', '“I can’t be left alone with my thoughts Chris… you know this” is far too relatable. 😂', 'how does he sound exactly like you', 'He has your expressions down!', 'Spot on!', 'please get him a wig like your hair and do more of these to funny', 'Kat, you have some competition! He is brilliant!', 'Hahahah love Chris so much', 'Too good 😂', 'He sounds just like you!! Funny!! I love it 😂', 'Y’all’s bond is ✨immaculate✨', 'A little TOO real, my feelings got hurt for you 😂', 'The pink shirt as hair is sending me 😂😂😂', 'Why am I craving more of these???🙌', 'hard to do the differences between you guys 😂 😍👍', 'aw you guys have the same eyes ☺️', 'I need an entire series of this, Kat!', 'My favorite part is the window 🤣', 'Hahahaha this should be part of your repertoire too hahaha', 'I saw you in him when he smiles!!!']",2-23,2023-03-20
87,https://www.tiktok.com/@restoration_kamasutra/video/7212271578095160582,restoration_kamasutra,123.4K,363,1205,FULL restoration Ferrari 250 GT California,"['#restoration', '#ferrari', '#ferrari250']","['Cars version of the Toy Story scene lol', 'I could watch these videos for hours. Love it. ❤️', 'amazing work as always, never disappointed in the outcome', 'what do you use to remove the paint', 'Mercedes c 2020 elegand\n2.2 TDI\n1996\nTANK YOU', 'Do you do this as a hobby or for a living', 'wow 😳😳😳', 'That is cool…', 'Day 25 of asking if I can custom order one?', 'The moon…beautiful. The sun…even more beautiful… ha ha ha…Oh Yeah!', 'My question is how does he find these wrecked cars in the first place', 'bro even has a mini polisher for the mini car 😩', 'This is Art.', 'So satisfying to watch please do more.!! Keep it up my guy.!!', 'I can watch these videos for hours. Such satisfaction when the project is completed.', ""I'd like to see the model car junk/graveyard he has where he pulls there from"", 'Fantastic', 'Why is this so satisfying to watch?🥰', 'yk he likes his job when he puts the extra tiny details to it it makes it so much better', 'Love the edits as well. Awesome !']",1d ago,2023-03-20
88,https://www.tiktok.com/@tobysmilesofficial/video/7206407889508994350,tobysmilesofficial,10.5K,932,307,‼️FIRST EVER SINGLE IS OUT NOW!!!! 💖💚💖💚 GO AND SAVE IT AND MAKE IT GO VIRAL!!!!!! ‼️‼️‼️‼️,[],"['TIM-T-T-TIMMEH! BEAT DROP', 'unrelease this bro 🔥🔥🔥🔥🔥', 'Slideshows finna be crazy with ur song 🔥🔥🔥💯💯💯🗣️🗣️', 'All he say is Starbucks Gucci boyoyoyoy', 'CANT WAIT TO HEAR THE LYRICS 🔥🔥🔥💯💯💯🗣🗣🗣🙏🙏🙏', 'song gunna be like pajdoendowojdneoelkwuroekebroe', 'you need to release some merch bro and I will buy some ❤️❤️❤️', 'Starbucks and gucci living my life🔥🔥‼️‼️🗣️🗣️🗣️', '@..jacksen @.....jordan_ the scream at the end☠️☠️☠️', '@mdriscoll09 the song is actually just him mumbling', 'its literally all just Timmeh timmeh TIMMAHHHHHH 🔥🔥🔥🔥🔥🔥🔥', 'watch all the new south park fans come in and screen ""Timmah"" 💀', 'Apple Music ain’t taking that bruh it’s too bad🔥🔥🔥', 'Hard to dribble❌Dibbling hard✅', '@Joe @Will hall lets gooo', 'Eminem is scared to diss u, good work🔥🔥🔥', 'Timmah!', 'donwni', 'SEE HOW HE SAID YA BOY']",3-3,2023-03-20
